measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1991,131.9894259,383.5277335,-11.04266003
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1991,178.608876,471.7525732,-19.20329244
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1991,159.3605439,430.692459,-15.83391416
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1992,4841.436666,14032.45405,-406.5177922
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1992,9055.728076,23900.05462,-978.1543812
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1992,13897.16474,37343.88039,-1384.672173
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1992,0.328022446,0.622018126,-0.030271815
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1992,0.437525966,0.762898164,-0.050219343
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1992,0.391963722,0.70642131,-0.041921892
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1992,133.7643741,387.7036015,-11.23170698
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1992,180.1699411,475.5080315,-19.46105445
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1992,160.7427878,431.9413025,-16.01593342
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1993,4708.211039,13586.93683,-417.0430226
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1993,8782.744988,23060.80703,-974.1684723
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1993,13490.95603,36166.34218,-1390.908598
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1993,0.330903047,0.626190374,-0.030674275
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1993,0.439480272,0.764506849,-0.051076457
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1993,0.394358508,0.709723312,-0.042611771
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1993,135.4642536,390.9222082,-11.99912691
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1993,181.6317285,476.9094682,-20.14631003
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1993,162.3249471,435.1581586,-16.73559414
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1994,4349.030401,12445.17747,-388.8749402
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1994,8071.871221,21215.57711,-906.7961895
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1994,12420.90162,33157.60182,-1295.67113
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1994,0.333858786,0.63068107,-0.031376854
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1994,0.441478745,0.765195582,-0.051504783
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1994,0.396726741,0.71353211,-0.043170304
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1994,136.9412576,391.8708534,-12.24480366
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1994,183.0713568,481.1727516,-20.56628558
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1994,163.7566411,437.1484185,-17.08207332
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1995,4110.924098,11687.43124,-369.7131947
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1995,7626.593876,20069.19502,-860.8924018
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1995,11737.51797,31142.02931,-1230.605597
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1995,0.336797304,0.633433745,-0.031691813
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1995,0.443376866,0.765728633,-0.052128072
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1995,0.399165566,0.715326921,-0.043652346
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1995,138.3236855,393.2567289,-12.44004765
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1995,184.2715952,484.9061903,-20.80063771
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1995,165.0674953,437.9577342,-17.30629798
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1996,4055.708862,11464.74159,-365.7904874
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1996,7482.661821,19777.59606,-857.8085385
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1996,11538.37068,30643.55601,-1223.50772
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1996,0.339827069,0.640128394,-0.032288049
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1996,0.445291245,0.767189773,-0.052049574
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1996,0.401519775,0.718233988,-0.043880762
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1996,139.5895315,394.5938829,-12.58978998
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1996,185.3339616,489.860469,-21.24659092
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1996,166.1907617,441.3687213,-17.62256436
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1997,4251.394126,11979.37683,-385.2467321
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1997,7831.602921,20697.21316,-905.7570227
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1997,12082.99705,32096.92759,-1291.003755
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1997,0.343034057,0.648069342,-0.032754858
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1997,0.447240479,0.769993353,-0.052342645
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1997,0.404072228,0.72238557,-0.044251699
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1997,140.856687,396.8992953,-12.76394913
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1997,186.4025073,492.6210465,-21.55821506
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1997,167.3617599,444.5749897,-17.88171094
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1998,4567.681033,12882.34552,-419.4427724
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1998,8340.709669,22050.78735,-976.0963534
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1998,12908.3907,34316.70863,-1395.539126
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1998,0.346444773,0.652838576,-0.033214515
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1998,0.449356181,0.772841384,-0.05261656
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1998,0.406642591,0.726782818,-0.044608286
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1998,142.3078073,401.3542824,-13.06789611
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1998,187.6080907,495.9897033,-21.95539474
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1998,168.6151406,448.260111,-18.22915275
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1999,4955.278301,13853.80644,-456.1270799
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1999,9107.763802,24146.66776,-1061.257976
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,1999,14063.0421,37567.66134,-1517.191204
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1999,0.349698319,0.654142938,-0.033609352
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1999,0.451402221,0.774133026,-0.052488384
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,1999,0.409458651,0.729694726,-0.044767084
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1999,143.4810326,401.1396199,-13.20724699
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1999,188.7663696,500.4608058,-21.99549964
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,1999,169.8742989,453.7979824,-18.32688761
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2000,5204.171012,14507.9139,-481.3841512
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2000,9649.231867,25504.26012,-1128.828443
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2000,14853.40288,39787.37418,-1610.212595
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2000,0.352848355,0.655204325,-0.034017149
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2000,0.453455977,0.774300845,-0.052722336
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2000,0.412292583,0.733081227,-0.045077472
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2000,144.9101189,403.9727986,-13.40413957
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2000,190.0920175,502.4396065,-22.23817183
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2000,171.3710294,459.0465449,-18.57781629
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2001,5152.499186,14359.0658,-468.4336351
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2001,9662.184824,25499.79789,-1133.727876
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2001,14814.68401,39792.95861,-1601.850376
YLDs (Years Lived with Disability),62,Russian Federation,1,Male,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2001,0.355899614,0.658865433,-0.034131477
YLDs (Years Lived with Disability),62,Russian Federation,2,Female,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2001,0.455546232,0.777221808,-0.052596799
YLDs (Years Lived with Disability),62,Russian Federation,3,Both,17,60-64 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2001,0.415143671,0.736143595,-0.045167555
